time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,Humidity %,moisture0,moisture1,moisture2,latitude,longitude,elevation,country,city
11/30/2020,51,30.6,24.6,27.3,35.9,28.8,31.7,2020-11-30T00:36,2020-11-30T12:21,0.1,0.1,1,11.7,27,8,42.9,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/1/2020,53,29,24,26.1,32.8,26.3,29,2020-12-01T00:37,2020-12-01T12:22,2.1,2.1,4,21.7,41.4,7,39.1,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/2/2020,63,25.8,24.3,25,29,26.9,28.1,2020-12-02T00:37,2020-12-02T12:22,18.3,18.3,12,25.5,49.3,329,14,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/3/2020,51,28.8,24.6,26.7,32.6,29.4,31.1,2020-12-03T00:38,2020-12-03T12:22,2.3,2.3,8,20.5,49,286,33.8,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/4/2020,63,29,24.5,26.4,34.3,29.2,31.1,2020-12-04T00:38,2020-12-04T12:23,11.7,11.7,19,15.2,41.4,280,29.2,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/5/2020,61,27.7,22.3,25.3,32.5,26.4,29.9,2020-12-05T00:39,2020-12-05T12:23,3.8,3.8,6,14.1,32.8,331,25.3,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/6/2020,51,28.9,22.1,25.8,35.2,26.1,31.2,2020-12-06T00:39,2020-12-06T12:23,0.9,0.9,5,9.5,21.6,221,39.3,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/7/2020,51,30.4,23.2,26.8,37.3,27.5,32.1,2020-12-07T00:40,2020-12-07T12:24,0.2,0.2,1,8.1,18.4,167,45.5,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/8/2020,63,29.7,23.7,26.3,36.4,28.4,31.7,2020-12-08T00:40,2020-12-08T12:24,5.3,5.3,7,7,22.7,312,37,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
12/9/2020,53,30.1,24,26.7,36.2,28.5,32.1,2020-12-09T00:41,2020-12-09T12:25,1.7,1.7,4,7.3,21.6,22,36.8,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/10/2020,61,30.1,23.9,26.3,36.3,27.7,31.2,2020-12-10T00:41,2020-12-10T12:25,7.5,7.5,10,7.7,20.2,60,32.8,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/11/2020,1,30.2,23.3,26.4,34.7,26.9,30.4,2020-12-11T00:42,2020-12-11T12:25,0,0,0,11.9,27,14,44.6,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/12/2020,1,29.8,23.1,26.2,34.3,26.5,29.9,2020-12-12T00:42,2020-12-12T12:26,0,0,0,11.2,22,359,43.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/13/2020,2,30,22.9,26.2,35.2,26,29.9,2020-12-13T00:43,2020-12-13T12:26,0,0,0,11.2,24.1,4,46.5,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/14/2020,3,29.3,22.6,25.9,32.8,25.7,28.6,2020-12-14T00:43,2020-12-14T12:27,0,0,0,16.2,31,9,49.8,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/15/2020,53,29.1,23,25.6,34.5,26.1,30.3,2020-12-15T00:44,2020-12-15T12:27,3.4,3.4,7,7.9,17.6,74,33.7,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/16/2020,53,28.9,23.4,26,35.1,27.6,30.8,2020-12-16T00:44,2020-12-16T12:28,1.2,1.2,5,7.3,18,109,36.4,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/17/2020,61,28.8,23.5,25.8,35.1,28.3,31.1,2020-12-17T00:45,2020-12-17T12:28,3,3,5,7.9,18,350,38.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/18/2020,61,28.8,23.7,25.8,34.5,28.5,30.8,2020-12-18T00:45,2020-12-18T12:28,8.1,8.1,11,8.2,21.2,356,35.8,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/19/2020,53,29.4,23.7,25.8,34.7,28.1,30.5,2020-12-19T00:46,2020-12-19T12:29,5.4,5.4,11,10.2,25.2,21,25.7,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/20/2020,53,27.9,23.5,25.4,31.9,26.3,29,2020-12-20T00:46,2020-12-20T12:29,3.6,3.6,12,15.7,31.7,17,23.5,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/21/2020,63,26.5,23.3,24.5,30.3,26.1,28.1,2020-12-21T00:47,2020-12-21T12:30,28.2,28.2,24,14.6,34.2,15,17.9,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/22/2020,55,26.6,23.2,24.3,30.6,26.4,28.2,2020-12-22T00:47,2020-12-22T12:30,9.1,9.1,18,15.7,32,14,15.9,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/23/2020,63,28.2,23.1,24.9,33.7,26.4,29.4,2020-12-23T00:48,2020-12-23T12:31,9.7,9.7,13,11.8,26.3,27,18,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/24/2020,55,29.4,23.5,26.1,36.1,27,31,2020-12-24T00:48,2020-12-24T12:31,4.1,4.1,10,8.7,24.1,6,36.2,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/25/2020,1,30.5,23.2,26.4,35.9,26.2,30.5,2020-12-25T00:49,2020-12-25T12:32,0,0,0,10.7,22.7,12,42.7,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/26/2020,53,29.3,23.2,26,33.5,26.1,29.1,2020-12-26T00:49,2020-12-26T12:32,3.3,3.3,12,14.9,30.6,11,42.8,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/27/2020,53,27,23.6,24.9,30.6,26.1,28.4,2020-12-27T00:50,2020-12-27T12:33,2.6,2.6,11,17,32,5,20,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/28/2020,63,29.3,23.4,25.6,35.6,27.6,30,2020-12-28T00:50,2020-12-28T12:33,28.5,28.5,15,11,25.2,15,34.9,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/29/2020,63,29.9,22.9,26,35,27.5,31,2020-12-29T00:51,2020-12-29T12:34,10.7,10.7,10,9.3,19.8,42,29.6,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/30/2020,51,30.2,22.6,26.4,36,27.1,31.5,2020-12-30T00:51,2020-12-30T12:34,0.3,0.3,2,7.8,19.4,10,40.4,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
12/31/2020,63,29,23.7,25.6,34.8,28,30.8,2020-12-31T00:51,2020-12-31T12:35,30.4,30.4,13,8.4,23.4,349,29.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/1/2021,61,28.4,23.5,25.6,33.5,27.2,30,2021-01-01T00:52,2021-01-01T12:36,6.8,6.8,10,9.4,23.8,30,29.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/2/2021,51,29.9,23.5,26.3,33.9,27.2,30.7,2021-01-02T00:52,2021-01-02T12:36,1,1,4,9.9,24.1,15,29.4,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/3/2021,63,29.8,24,26.1,35.6,28.8,31.6,2021-01-03T00:53,2021-01-03T12:37,7.8,7.8,8,6,19.4,37,29.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/4/2021,63,29.2,23.9,25.7,35.4,28.6,31,2021-01-04T00:53,2021-01-04T12:37,23,23,14,8.2,22.7,327,29.8,0.56,0.66,0.7,7,79.899994,16,Sri Lanka,Colombo
1/5/2021,63,29.6,23.6,25.6,37,28.6,31.2,2021-01-05T00:54,2021-01-05T12:38,8.8,8.8,7,10.5,23,137,32.5,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/6/2021,61,28.9,23.4,25.7,34.5,28.3,30.7,2021-01-06T00:54,2021-01-06T12:38,7,7,12,11.6,23,152,34,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/7/2021,51,29.4,23.6,26.5,34.4,28.5,31.7,2021-01-07T00:54,2021-01-07T12:39,1.4,1.4,9,6.2,15.1,221,27.6,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/8/2021,63,28.4,24.2,25.8,34.9,29.3,31.4,2021-01-08T00:55,2021-01-08T12:39,18.6,18.6,15,5.2,16.9,343,21.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/9/2021,61,28.2,23.6,25.5,32.7,28.6,30.7,2021-01-09T00:55,2021-01-09T12:40,11.6,11.6,13,8.6,21.6,22,21.6,0.55,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/10/2021,63,27.8,23.5,25.1,32.6,27.6,29.7,2021-01-10T00:55,2021-01-10T12:40,32.3,32.3,14,11.2,23.4,7,26.3,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/11/2021,63,26,23.5,24.8,30.2,27.3,28.8,2021-01-11T00:55,2021-01-11T12:40,12.4,12.4,12,17.7,35.3,16,14.9,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/12/2021,63,29.4,23.4,25.7,35.2,28,30.8,2021-01-12T00:56,2021-01-12T12:41,14.9,14.9,12,11.7,29.5,105,29.5,0.55,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/13/2021,65,27.4,23.6,24.8,32,28.3,29.7,2021-01-13T00:56,2021-01-13T12:41,38.7,38.7,21,15.3,32,134,15.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/14/2021,63,29.4,23.4,25.7,36.1,28,31.3,2021-01-14T00:56,2021-01-14T12:42,12.5,12.5,11,5.4,20.2,123,32.3,0.56,0.66,0.7,7,79.899994,16,Sri Lanka,Colombo
1/15/2021,61,27,23.2,24.9,32.2,28,30.3,2021-01-15T00:57,2021-01-15T12:42,17.6,17.6,18,5.4,16.2,12,15.4,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/16/2021,61,28.9,23.2,25.7,35.1,27.9,30.8,2021-01-16T00:57,2021-01-16T12:43,3.3,3.3,8,6.6,19.1,126,27.1,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/17/2021,61,29.9,23.6,26.4,35.3,27.8,31.3,2021-01-17T00:57,2021-01-17T12:43,4.8,4.8,6,7.2,20.2,25,37.6,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/18/2021,63,28.6,23.1,25.4,34.3,24.9,29.3,2021-01-18T00:57,2021-01-18T12:44,9.4,9.4,5,14.8,28.1,13,34,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/19/2021,2,28.7,22.7,25.7,31.9,24.6,28.5,2021-01-19T00:57,2021-01-19T12:44,0,0,0,16.1,33.8,3,40.2,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/20/2021,2,29.3,23.4,26,34.1,26.4,30.1,2021-01-20T00:58,2021-01-20T12:44,0,0,0,16.9,34.9,3,39.7,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/21/2021,53,30,23.7,26.4,36.6,28.6,32.1,2021-01-21T00:58,2021-01-21T12:45,1.9,1.9,7,9.7,24.8,199,39.8,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/22/2021,51,30.1,23.8,26.7,36.2,28.8,32,2021-01-22T00:58,2021-01-22T12:45,1.5,1.5,9,9,23.4,224,41.9,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/23/2021,51,30.5,22.6,26.2,35.6,26.2,30.8,2021-01-23T00:58,2021-01-23T12:46,0.2,0.2,2,8.8,20.2,28,43.9,0.56,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/24/2021,2,30.1,22.4,26.1,34.8,25.8,29.8,2021-01-24T00:58,2021-01-24T12:46,0,0,0,8.8,21.6,11,45.5,0.55,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/25/2021,2,30.3,22.1,25.9,35.5,23.8,29.1,2021-01-25T00:58,2021-01-25T12:46,0,0,0,10.5,21.2,7,44,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/26/2021,2,29.2,21.6,25.1,31.7,23.2,26.9,2021-01-26T00:59,2021-01-26T12:47,0,0,0,12.9,27.7,18,45,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/27/2021,2,29.7,22.1,25.6,33,23.6,27.4,2021-01-27T00:59,2021-01-27T12:47,0,0,0,16.2,32,18,51.8,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/28/2021,3,30.8,22.5,26.5,35.6,24.5,29.5,2021-01-28T00:59,2021-01-28T12:47,0,0,0,10,24.1,19,46.8,0.55,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/29/2021,51,27.8,23.5,25.2,31.5,26.5,28.9,2021-01-29T00:59,2021-01-29T12:48,0.5,0.5,3,13.8,31.3,21,32.8,0.55,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
1/30/2021,65,30.7,23.4,25.8,37,27.3,30.7,2021-01-30T00:59,2021-01-30T12:48,15.4,15.4,11,9.8,22.7,20,30.4,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
1/31/2021,63,30.5,23.7,25.9,37.8,27.9,31.3,2021-01-31T00:59,2021-01-31T12:48,32.5,32.5,12,6.7,23.4,26,33.9,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/1/2021,61,30.1,23.6,26.4,35.9,27.2,30.3,2021-02-01T00:59,2021-02-01T12:49,3.5,3.5,4,13,27.4,17,40.8,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/2/2021,55,30.8,24.2,26.9,36.6,27.4,30.8,2021-02-02T00:59,2021-02-02T12:49,1,1,1,12.1,27.7,20,42.1,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/3/2021,51,29.8,23.7,26.4,34.5,25.6,29.5,2021-02-03T00:59,2021-02-03T12:49,0.3,0.3,2,14.5,29.5,20,36.6,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/4/2021,1,30.7,23.1,26.4,35.2,25,28.9,2021-02-04T00:59,2021-02-04T12:49,0,0,0,15,28.8,19,49.3,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/5/2021,2,30,23,26.1,33,25,28.7,2021-02-05T00:58,2021-02-05T12:50,0,0,0,14.2,30.2,14,40.1,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/6/2021,51,30.3,23.4,26.7,34.8,26.1,30.3,2021-02-06T00:58,2021-02-06T12:50,0.2,0.2,2,14.7,28.4,15,39.9,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/7/2021,55,30.3,24.1,26.5,35.1,26.8,30.1,2021-02-07T00:58,2021-02-07T12:50,1.8,1.8,5,15.1,27.4,10,36.4,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/8/2021,51,30.3,23.7,26.7,34.3,25.7,29.3,2021-02-08T00:58,2021-02-08T12:50,0.2,0.2,1,19.2,38.9,15,44.8,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/9/2021,2,30.8,22.7,26.3,34.3,23.7,27.9,2021-02-09T00:58,2021-02-09T12:50,0,0,0,20.2,35.6,8,56.7,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/10/2021,2,30.2,21.9,25.7,33.6,22.7,27.2,2021-02-10T00:58,2021-02-10T12:51,0,0,0,15.3,29.9,2,56.2,0.57,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/11/2021,3,30.2,21.4,25.9,33.5,22.1,27.7,2021-02-11T00:58,2021-02-11T12:51,0,0,0,15,27.7,358,49.5,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/12/2021,2,31.5,22.5,27,36.7,24.2,30,2021-02-12T00:58,2021-02-12T12:51,0,0,0,11.6,23.8,352,55.5,0.57,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/13/2021,2,32.1,23.9,27.6,36,27.2,31.2,2021-02-13T00:57,2021-02-13T12:51,0,0,0,9.7,22,355,48.8,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/14/2021,1,32.1,23.9,27.8,37.6,27.7,31.7,2021-02-14T00:57,2021-02-14T12:51,0,0,0,9.4,25.2,343,50.2,0.57,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/15/2021,0,32.9,23.7,28,36.9,27.4,31.6,2021-02-15T00:57,2021-02-15T12:51,0,0,0,11.1,29.2,314,55.8,0.57,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/16/2021,2,31.7,22.8,27.3,36.5,27.1,31.5,2021-02-16T00:57,2021-02-16T12:52,0,0,0,13.1,30.6,280,46.6,0.57,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/17/2021,1,33.1,22.7,27.8,37.3,26.9,31.7,2021-02-17T00:57,2021-02-17T12:52,0,0,0,15.5,34.6,248,54.6,0.58,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/18/2021,1,32.2,23.9,27.9,35.6,28.1,31.6,2021-02-18T00:56,2021-02-18T12:52,0,0,0,12,27.4,298,49.7,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/19/2021,51,32.1,24.1,27.8,37.6,28.2,32.3,2021-02-19T00:56,2021-02-19T12:52,0.8,0.8,4,12.2,25.9,12,47.2,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/20/2021,53,32,25,28,37.4,30,33,2021-02-20T00:56,2021-02-20T12:52,1.3,1.3,7,10.6,28.8,276,46.8,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/21/2021,61,33.2,24.4,27.8,39,29,32.5,2021-02-21T00:55,2021-02-21T12:52,2.8,2.8,3,12.2,28.8,323,47.3,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
2/22/2021,53,33.9,24.8,28.3,40.1,28.5,32.8,2021-02-22T00:55,2021-02-22T12:52,1.8,1.8,3,11.2,33.5,63,51.5,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
2/23/2021,51,33.2,24.7,28.4,38.1,28.7,32.5,2021-02-23T00:55,2021-02-23T12:52,0.4,0.4,3,10.3,28.4,23,50.8,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
2/24/2021,3,32.9,24.4,28.2,37.8,28.4,32.7,2021-02-24T00:55,2021-02-24T12:52,0,0,0,8.8,24.5,282,50.1,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
2/25/2021,51,32.1,24,27.8,37.6,28.5,32.5,2021-02-25T00:54,2021-02-25T12:52,0.3,0.3,2,11.3,27.7,257,48.6,0.54,0.66,0.71,7,79.899994,16,Sri Lanka,Colombo
2/26/2021,51,32.4,24.1,27.8,37.1,28.9,32.1,2021-02-26T00:54,2021-02-26T12:52,0.6,0.6,3,14,32,225,50.1,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
2/27/2021,51,31.8,23.5,27.5,36.6,27.6,31.8,2021-02-27T00:53,2021-02-27T12:52,0.2,0.2,1,13,29.9,243,48.6,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
2/28/2021,3,33.3,24.1,28.3,37.4,28.4,32.6,2021-02-28T00:53,2021-02-28T12:52,0,0,0,14.6,32.4,207,49.2,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/1/2021,53,31.1,22.7,27.1,34.9,26.6,31.5,2021-03-01T00:53,2021-03-01T12:52,3.7,3.7,14,14.1,30.6,257,38.3,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/2/2021,1,32.6,22,27.3,37.3,25.5,31,2021-03-02T00:52,2021-03-02T12:52,0,0,0,11.4,24.5,217,53.2,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/3/2021,51,31,22.2,27.3,34.7,25.2,31,2021-03-03T00:52,2021-03-03T12:52,0.6,0.6,3,11.3,29.2,213,47.7,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/4/2021,2,32.5,24.3,28.1,38.1,29,32.4,2021-03-04T00:51,2021-03-04T12:52,0,0,0,14.3,29.9,263,50.9,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/5/2021,2,33.3,23.8,28.9,38.8,28.2,33.2,2021-03-05T00:51,2021-03-05T12:52,0,0,0,8.7,21.2,243,49.7,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/6/2021,63,32.6,24.8,28.2,38.6,29.3,33.3,2021-03-06T00:51,2021-03-06T12:52,3.7,3.7,4,7.5,29.9,191,42.7,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/7/2021,63,31.5,24.8,27.4,37.7,30,32.7,2021-03-07T00:50,2021-03-07T12:52,4,4,7,9.8,27.7,205,47.9,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/8/2021,65,32.1,24,26.6,38.8,28.9,32.1,2021-03-08T00:50,2021-03-08T12:52,61.2,61.2,12,12.6,33.8,257,40.7,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/9/2021,51,30.9,23.6,27,37.4,28.4,32.6,2021-03-09T00:49,2021-03-09T12:52,0.9,0.9,5,7.3,20.5,309,47.2,0.57,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/10/2021,63,30.7,23.5,26.2,37.3,28.3,31.6,2021-03-10T00:49,2021-03-10T12:52,21.3,21.3,14,12,25.6,157,39,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/11/2021,55,29.9,23.7,25.8,35.5,28.6,30.7,2021-03-11T00:49,2021-03-11T12:52,4,4,13,9.2,25.9,326,25.4,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/12/2021,63,31.5,23.9,27.1,38.8,28.4,32.7,2021-03-12T00:48,2021-03-12T12:52,5.6,5.6,3,7.6,27.4,78,47.3,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/13/2021,51,31.6,24.6,27.6,38.8,29.7,33.2,2021-03-13T00:48,2021-03-13T12:52,0.2,0.2,1,8.3,18.7,297,49.4,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/14/2021,61,32.2,24.1,27.5,39.3,29.2,33.1,2021-03-14T00:47,2021-03-14T12:52,2.4,2.4,2,7,22,82,48.4,0.58,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/15/2021,51,32,24,27.6,37.7,29,32.9,2021-03-15T00:47,2021-03-15T12:51,0.6,0.6,4,8.7,24.8,321,47.1,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/16/2021,61,30.9,23.9,26.9,37.8,28.8,32.3,2021-03-16T00:46,2021-03-16T12:51,5,5,7,11.4,26.3,211,46.8,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/17/2021,51,31.2,23.7,27.4,38.3,28.2,32.9,2021-03-17T00:46,2021-03-17T12:51,0.4,0.4,2,7.6,22.3,167,50.2,0.57,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/18/2021,51,30.7,23.9,27.3,36.2,28.7,32.1,2021-03-18T00:45,2021-03-18T12:51,1.3,1.3,4,8,18.4,199,38.3,0.59,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/19/2021,63,30.1,24.5,26.7,35.8,29.4,31.8,2021-03-19T00:45,2021-03-19T12:51,8.4,8.4,13,7.3,23.8,170,33.6,0.63,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/20/2021,61,28.8,24.4,26.4,35.7,29.7,31.8,2021-03-20T00:44,2021-03-20T12:51,1.8,1.8,2,8.7,22.3,181,33.2,0.62,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/21/2021,53,30.4,23.9,26.7,37.7,29,32.2,2021-03-21T00:44,2021-03-21T12:51,5.4,5.4,13,12.5,28.1,173,40.9,0.61,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/22/2021,63,30.7,24.3,27.1,37.5,29.1,32.5,2021-03-22T00:43,2021-03-22T12:51,7.3,7.3,9,6.8,23.4,144,44.3,0.61,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/23/2021,65,31.2,24.8,26.9,38.6,30,32.6,2021-03-23T00:43,2021-03-23T12:51,13.9,13.9,5,10.5,28.1,132,46.2,0.57,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/24/2021,63,30.6,24.4,26.6,37.2,29.6,32.2,2021-03-24T00:42,2021-03-24T12:50,37.8,37.8,12,10.8,31.3,185,37.9,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/25/2021,61,29.2,24.2,26.4,35.1,29.1,31.8,2021-03-25T00:42,2021-03-25T12:50,7,7,12,7.3,22.7,108,23.5,0.57,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
3/26/2021,63,30.7,24,26.8,38,28.9,32.6,2021-03-26T00:41,2021-03-26T12:50,16.5,16.5,9,7.5,23.4,181,43.9,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/27/2021,65,30.6,23.9,26.9,36.7,29,32.5,2021-03-27T00:41,2021-03-27T12:50,46.2,46.2,15,9.1,22.3,158,37.3,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/28/2021,63,29.2,24.2,26.1,34.1,29.4,31.1,2021-03-28T00:40,2021-03-28T12:50,22.5,22.5,18,10,18.4,164,24.4,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/29/2021,61,29.9,24.4,26.3,35.5,29.3,31.3,2021-03-29T00:40,2021-03-29T12:50,5.7,5.7,11,12.2,25.2,167,37.9,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/30/2021,51,30.6,24.5,27.6,37.3,29.1,33,2021-03-30T00:39,2021-03-30T12:50,0.2,0.2,2,10.1,27.4,263,41.1,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
3/31/2021,51,30.3,25.2,27.8,35.7,30.8,33.3,2021-03-31T00:39,2021-03-31T12:50,1.4,1.4,9,14.3,29.5,223,43,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
4/1/2021,53,30.3,25.6,27.9,36.2,31.9,33.4,2021-04-01T00:38,2021-04-01T12:50,1.6,1.6,6,15.4,33.8,240,43.4,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
4/2/2021,53,30.4,25.4,27.9,36,31.4,33.5,2021-04-02T00:38,2021-04-02T12:50,2,2,8,18.3,36.4,260,36.6,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
4/3/2021,51,30.3,24.5,27.4,35.1,29.9,32.5,2021-04-03T00:37,2021-04-03T12:49,0.2,0.2,2,17.7,35.3,268,44.6,0.61,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
